hur_id,date,status
AL071916_UNNAMED_22,1916-08-21 06:00,Tropical Storm
AL071916_UNNAMED_22,1916-08-21 12:00,Hurricane
AL071916_UNNAMED_22,1916-08-23 00:00,Tropical Storm
AL071916_UNNAMED_22,1916-08-25 08:00,Landfall
AL071916_UNNAMED_22,1916-08-26 00:00,Tropical Depression
AL081916_UNNAMED_26,1916-08-27 06:00,Tropical Storm
AL081916_UNNAMED_26,1916-08-27 18:00,Hurricane
AL081916_UNNAMED_26,1916-08-30 12:00,Tropical Storm
AL081916_UNNAMED_26,1916-09-02 12:00,Tropical Depression
AL091916_UNNAMED_11,1916-09-04 12:00,Tropical Storm
AL091916_UNNAMED_11,1916-09-06 06:00,Landfall
AL091916_UNNAMED_11,1916-09-06 18:00,Tropical Depression
AL101916_UNNAMED_35,1916-09-13 12:00,Tropical Depression
AL101916_UNNAMED_35,1916-09-14 06:00,Tropical Storm
AL101916_UNNAMED_35,1916-09-18 00:00,Hurricane
AL101916_UNNAMED_35,1916-09-20 18:00,Tropical Storm
AL101916_UNNAMED_35,1916-09-21 18:00,Tropical Depression
AL101916_UNNAMED_35,1916-09-22 00:00,Extratropical
AL111916_UNNAMED_31,1916-09-17 12:00,Tropical Storm
AL111916_UNNAMED_31,1916-09-19 18:00,Hurricane
AL111916_UNNAMED_31,1916-09-25 00:00,Extratropical
AL121916_UNNAMED_13,1916-10-02 06:00,Tropical Storm
AL121916_UNNAMED_13,1916-10-04 21:00,Landfall
AL121916_UNNAMED_13,1916-10-05 00:00,Tropical Depression
AL131916_UNNAMED_36,1916-10-06 06:00,Tropical Depression
AL131916_UNNAMED_36,1916-10-07 12:00,Tropical Storm
AL131916_UNNAMED_36,1916-10-09 00:00,Hurricane
AL131916_UNNAMED_36,1916-10-14 00:00,Extratropical
AL141916_UNNAMED_43,1916-10-09 06:00,Tropical Depression
AL141916_UNNAMED_43,1916-10-12 00:00,Tropical Storm
AL141916_UNNAMED_43,1916-10-13 12:00,Hurricane
AL141916_UNNAMED_43,1916-10-16 00:00,Tropical Storm
AL141916_UNNAMED_43,1916-10-17 06:00,Hurricane
AL141916_UNNAMED_43,1916-10-18 14:00,Landfall
AL141916_UNNAMED_43,1916-10-19 00:00,Tropical Storm
AL141916_UNNAMED_43,1916-10-19 06:00,Tropical Depression
AL141916_UNNAMED_43,1916-10-19 12:00,Extratropical
AL151916_UNNAMED_22,1916-11-11 00:00,Tropical Depression
AL151916_UNNAMED_22,1916-11-12 00:00,Tropical Storm
AL151916_UNNAMED_22,1916-11-15 12:00,Extratropical
AL011917_UNNAMED_33,1917-07-06 12:00,Tropical Depression
AL011917_UNNAMED_33,1917-07-07 12:00,Tropical Storm
AL011917_UNNAMED_33,1917-07-10 00:00,Tropical Depression
AL021917_UNNAMED_24,1917-08-06 00:00,Tropical Storm
AL021917_UNNAMED_24,1917-08-11 00:00,Extratropical
AL031917_UNNAMED_35,1917-08-30 06:00,Tropical Storm
AL031917_UNNAMED_35,1917-08-31 06:00,Hurricane
AL031917_UNNAMED_35,1917-09-06 00:00,Extratropical
AL041917_UNNAMED_43,1917-09-20 00:00,Tropical Storm
AL041917_UNNAMED_43,1917-09-21 18:00,Hurricane
AL041917_UNNAMED_43,1917-09-29 02:00,Landfall
AL041917_UNNAMED_43,1917-09-29 12:00,Tropical Storm
AL041917_UNNAMED_43,1917-09-30 06:00,Extratropical
AL011918_UNNAMED_28,1918-08-01 00:00,Tropical Storm
AL011918_UNNAMED_28,1918-08-05 12:00,Hurricane
AL011918_UNNAMED_28,1918-08-06 18:00,Landfall
AL011918_UNNAMED_28,1918-08-07 00:00,Tropical Storm
AL011918_UNNAMED_28,1918-08-07 18:00,Tropical Depression
AL021918_UNNAMED_18,1918-08-22 06:00,Tropical Storm
AL021918_UNNAMED_18,1918-08-24 06:00,Hurricane
AL021918_UNNAMED_18,1918-08-26 06:00,Tropical Storm
AL021918_UNNAMED_18,1918-08-26 12:00,Tropical Depression
AL031918_UNNAMED_15,1918-08-23 06:00,Tropical Storm
AL031918_UNNAMED_15,1918-08-24 18:00,Hurricane
AL031918_UNNAMED_15,1918-08-24 21:00,Landfall
AL031918_UNNAMED_15,1918-08-25 00:00,Tropical Storm
AL031918_UNNAMED_15,1918-08-26 12:00,Extratropical
AL041918_UNNAMED_23,1918-08-31 12:00,Tropical Storm
AL051918_UNNAMED_27,1918-09-02 00:00,Tropical Storm
AL051918_UNNAMED_27,1918-09-03 00:00,Hurricane
AL051918_UNNAMED_27,1918-09-06 18:00,Tropical Storm
AL051918_UNNAMED_27,1918-09-07 00:00,Extratropical
AL061918_UNNAMED_23,1918-09-09 00:00,Tropical Storm
AL061918_UNNAMED_23,1918-09-14 06:00,Tropical Depression
AL011919_UNNAMED_16,1919-07-02 06:00,Tropical Depression
AL011919_UNNAMED_16,1919-07-02 18:00,Tropical Storm
AL011919_UNNAMED_16,1919-07-04 11:00,Landfall
AL011919_UNNAMED_16,1919-07-05 00:00,Tropical Depression
AL031919_UNNAMED_13,1919-09-02 00:00,Tropical Depression
AL031919_UNNAMED_13,1919-09-02 06:00,Tropical Storm
AL031919_UNNAMED_13,1919-09-03 00:00,Hurricane
AL031919_UNNAMED_13,1919-09-04 06:00,Tropical Storm
AL031919_UNNAMED_13,1919-09-05 00:00,Extratropical
AL021919_UNNAMED_59,1919-09-02 12:00,Tropical Depression
AL021919_UNNAMED_59,1919-09-03 06:00,Tropical Storm
AL021919_UNNAMED_59,1919-09-07 06:00,Hurricane
AL021919_UNNAMED_59,1919-09-10 07:00,Landfall
AL021919_UNNAMED_59,1919-09-14 21:00,Landfall
AL021919_UNNAMED_59,1919-09-15 06:00,Tropical Storm
AL021919_UNNAMED_59,1919-09-16 00:00,Tropical Depression
AL041919_UNNAMED_14,1919-09-29 00:00,Tropical Depression
AL041919_UNNAMED_14,1919-09-29 12:00,Tropical Storm
AL041919_UNNAMED_14,1919-10-01 01:00,Landfall
AL041919_UNNAMED_14,1919-10-01 12:00,Tropical Depression
AL051919_UNNAMED_24,1919-11-10 00:00,Extratropical
AL051919_UNNAMED_24,1919-11-12 00:00,Tropical Storm
AL051919_UNNAMED_24,1919-11-15 12:00,Extratropical
AL011920_UNNAMED_38,1920-09-07 00:00,Tropical Storm
AL011920_UNNAMED_38,1920-09-09 18:00,Hurricane
AL011920_UNNAMED_38,1920-09-15 00:00,Extratropical
AL021920_UNNAMED_30,1920-09-16 06:00,Tropical Depression
AL021920_UNNAMED_30,1920-09-19 00:00,Tropical Storm
AL021920_UNNAMED_30,1920-09-21 06:00,Hurricane
AL021920_UNNAMED_30,1920-09-22 01:00,Landfall
AL021920_UNNAMED_30,1920-09-22 06:00,Tropical Storm
AL021920_UNNAMED_30,1920-09-22 18:00,Tropical Depression
AL031920_UNNAMED_20,1920-09-19 06:00,Tropical Depression
AL031920_UNNAMED_20,1920-09-20 12:00,Tropical Storm
AL031920_UNNAMED_20,1920-09-22 12:00,Hurricane
AL031920_UNNAMED_20,1920-09-23 06:00,Landfall
AL031920_UNNAMED_20,1920-09-23 06:00,Tropical Storm
AL031920_UNNAMED_20,1920-09-23 18:00,Tropical Depression
AL041920_UNNAMED_18,1920-09-23 12:00,Tropical Depression
AL041920_UNNAMED_18,1920-09-24 00:00,Tropical Storm
AL041920_UNNAMED_18,1920-09-27 12:00,Tropical Depression
AL041920_UNNAMED_18,1920-09-27 18:00,Extratropical
AL051920_UNNAMED_24,1920-09-25 06:00,Tropical Depression
AL051920_UNNAMED_24,1920-09-27 12:00,Tropical Storm
AL051920_UNNAMED_24,1920-09-29 12:00,Hurricane
AL051920_UNNAMED_24,1920-09-30 06:00,Tropical Storm
AL051920_UNNAMED_24,1920-09-30 09:00,Landfall
AL051920_UNNAMED_24,1920-09-30 12:00,Extratropical
AL011921_UNNAMED_43,1921-06-16 00:00,Tropical Depression
AL011921_UNNAMED_43,1921-06-17 00:00,Tropical Storm
AL011921_UNNAMED_43,1921-06-20 12:00,Hurricane
AL011921_UNNAMED_43,1921-06-22 18:00,Landfall
AL011921_UNNAMED_43,1921-06-23 00:00,Tropical Storm
AL011921_UNNAMED_43,1921-06-23 12:00,Tropical Depression
AL021921_UNNAMED_16,1921-09-04 12:00,Tropical Depression
AL021921_UNNAMED_16,1921-09-06 00:00,Tropical Storm
AL021921_UNNAMED_16,1921-09-07 00:00,Hurricane
AL021921_UNNAMED_16,1921-09-07 06:00,Tropical Storm
AL021921_UNNAMED_16,1921-09-08 06:00,Tropical Depression
AL031921_UNNAMED_48,1921-09-06 00:00,Tropical Storm
AL031921_UNNAMED_48,1921-09-08 06:00,Hurricane
AL031921_UNNAMED_48,1921-09-17 06:00,Extratropical
AL041921_UNNAMED_28,1921-09-08 00:00,Tropical Storm
AL041921_UNNAMED_28,1921-09-11 18:00,Hurricane
AL041921_UNNAMED_28,1921-09-14 12:00,Extratropical
AL051921_UNNAMED_36,1921-10-15 12:00,Tropical Depression
AL051921_UNNAMED_36,1921-10-16 06:00,Tropical Storm
AL051921_UNNAMED_36,1921-10-18 00:00,Extratropical
AL061921_UNNAMED_43,1921-10-20 00:00,Tropical Storm
AL061921_UNNAMED_43,1921-10-22 00:00,Hurricane
AL061921_UNNAMED_43,1921-10-25 20:00,Landfall
AL061921_UNNAMED_43,1921-10-29 18:00,Tropical Storm
AL061921_UNNAMED_43,1921-10-30 00:00,Extratropical
AL071921_UNNAMED_28,1921-11-19 00:00,Tropical Depression
AL071921_UNNAMED_28,1921-11-20 06:00,Tropical Storm
AL071921_UNNAMED_28,1921-11-23 12:00,Tropical Depression
AL011922_UNNAMED_18,1922-06-12 12:00,Tropical Depression
AL011922_UNNAMED_18,1922-06-15 06:00,Tropical Storm
AL011922_UNNAMED_18,1922-06-16 12:00,Tropical Depression
AL021922_UNNAMED_62,1922-09-13 00:00,Tropical Depression
AL021922_UNNAMED_62,1922-09-13 18:00,Tropical Storm
AL021922_UNNAMED_62,1922-09-15 12:00,Hurricane
AL021922_UNNAMED_62,1922-09-23 00:00,Extratropical
AL031922_UNNAMED_29,1922-09-18 00:00,Tropical Depression
AL031922_UNNAMED_29,1922-09-18 12:00,Tropical Storm
AL031922_UNNAMED_29,1922-09-20 12:00,Hurricane
AL031922_UNNAMED_29,1922-09-23 00:00,Tropical Storm
AL031922_UNNAMED_29,1922-09-25 00:00,Extratropical
AL041922_UNNAMED_46,1922-10-11 00:00,Tropical Depression
AL041922_UNNAMED_46,1922-10-15 12:00,Tropical Storm
AL041922_UNNAMED_46,1922-10-16 18:00,Hurricane
AL041922_UNNAMED_46,1922-10-19 00:00,Tropical Storm
AL041922_UNNAMED_46,1922-10-20 06:00,Hurricane
AL041922_UNNAMED_46,1922-10-22 00:00,Tropical Storm
AL051922_UNNAMED_24,1922-10-12 00:00,Tropical Depression
AL051922_UNNAMED_24,1922-10-13 12:00,Tropical Storm
AL051922_UNNAMED_24,1922-10-16 18:00,Tropical Depression
AL051922_UNNAMED_24,1922-10-17 12:00,Extratropical
AL011923_UNNAMED_28,1923-06-22 12:00,Tropical Depression
AL011923_UNNAMED_28,1923-06-25 18:00,Tropical Storm
AL011923_UNNAMED_28,1923-06-26 05:00,Landfall
AL011923_UNNAMED_28,1923-06-26 18:00,Tropical Depression
AL011923_UNNAMED_28,1923-06-27 12:00,Tropical Storm
AL011923_UNNAMED_28,1923-06-29 00:00,Extratropical
AL021923_UNNAMED_39,1923-09-01 00:00,Tropical Depression
AL021923_UNNAMED_39,1923-09-03 18:00,Tropical Storm
AL021923_UNNAMED_39,1923-09-05 06:00,Hurricane
AL021923_UNNAMED_39,1923-09-10 00:00,Extratropical
AL031923_UNNAMED_17,1923-09-07 00:00,Tropical Depression
AL031923_UNNAMED_17,1923-09-07 12:00,Tropical Storm
AL031923_UNNAMED_17,1923-09-10 18:00,Tropical Depression
AL041923_UNNAMED_21,1923-09-10 00:00,Tropical Depression
AL041923_UNNAMED_21,1923-09-11 00:00,Tropical Storm
AL041923_UNNAMED_21,1923-09-12 12:00,Hurricane
AL041923_UNNAMED_21,1923-09-13 06:00,Extratropical
AL051923_UNNAMED_41,1923-09-24 18:00,Tropical Storm
AL051923_UNNAMED_41,1923-09-26 00:00,Hurricane
AL051923_UNNAMED_41,1923-10-01 12:00,Extratropical
AL061923_UNNAMED_22,1923-10-12 06:00,Tropical Storm
AL061923_UNNAMED_22,1923-10-13 18:00,Tropical Depression
AL061923_UNNAMED_22,1923-10-14 06:00,Tropical Storm
AL061923_UNNAMED_22,1923-10-15 18:00,Hurricane
AL061923_UNNAMED_22,1923-10-16 06:00,Landfall
AL061923_UNNAMED_22,1923-10-16 12:00,Tropical Storm
AL061923_UNNAMED_22,1923-10-17 12:00,Tropical Depression
AL071923_UNNAMED_21,1923-10-15 00:00,Tropical Storm
AL071923_UNNAMED_21,1923-10-19 09:00,Landfall
AL071923_UNNAMED_21,1923-10-19 18:00,Extratropical
AL081923_UNNAMED_23,1923-10-16 12:00,Tropical Storm
AL081923_UNNAMED_23,1923-10-18 01:00,Landfall
AL081923_UNNAMED_23,1923-10-18 12:00,Extratropical
AL091923_UNNAMED_12,1923-10-24 06:00,Tropical Storm
AL091923_UNNAMED_12,1923-10-27 00:00,Extratropical
AL011924_UNNAMED_14,1924-06-18 00:00,Tropical Storm
AL011924_UNNAMED_14,1924-06-19 00:00,Tropical Depression
AL011924_UNNAMED_14,1924-06-19 12:00,Tropical Storm
AL011924_UNNAMED_14,1924-06-21 06:00,Tropical Depression
AL021924_UNNAMED_11,1924-07-28 06:00,Tropical Depression
AL021924_UNNAMED_11,1924-07-28 12:00,Tropical Storm
AL021924_UNNAMED_11,1924-07-30 18:00,Extratropical
AL031924_UNNAMED_50,1924-08-16 06:00,Tropical Depression
AL031924_UNNAMED_50,1924-08-18 18:00,Tropical Storm
AL031924_UNNAMED_50,1924-08-21 00:00,Hurricane
AL031924_UNNAMED_50,1924-08-27 00:00,Extratropical
AL041924_UNNAMED_48,1924-08-26 00:00,Tropical Storm
AL041924_UNNAMED_48,1924-08-27 12:00,Hurricane
AL041924_UNNAMED_48,1924-09-04 00:00,Extratropical
AL051924_UNNAMED_29,1924-09-13 00:00,Tropical Storm
AL051924_UNNAMED_29,1924-09-15 00:00,Hurricane
AL051924_UNNAMED_29,1924-09-15 14:00,Landfall
AL051924_UNNAMED_29,1924-09-15 18:00,Tropical Storm
AL051924_UNNAMED_29,1924-09-17 06:00,Extratropical
AL061924_UNNAMED_12,1924-09-20 00:00,Tropical Depression
AL061924_UNNAMED_12,1924-09-20 12:00,Tropical Storm
AL071924_UNNAMED_48,1924-09-24 00:00,Tropical Depression
AL071924_UNNAMED_48,1924-09-26 00:00,Tropical Storm
AL071924_UNNAMED_48,1924-10-03 12:00,Extratropical
AL081924_UNNAMED_18,1924-09-27 00:00,Tropical Depression
AL081924_UNNAMED_18,1924-09-28 18:00,Tropical Storm
AL081924_UNNAMED_18,1924-09-29 21:00,Landfall
AL081924_UNNAMED_18,1924-09-30 00:00,Extratropical
AL091924_UNNAMED_16,1924-10-11 12:00,Tropical Depression
AL091924_UNNAMED_16,1924-10-11 18:00,Tropical Storm
AL091924_UNNAMED_16,1924-10-15 06:00,Tropical Depression
AL101924_UNNAMED_40,1924-10-14 00:00,Tropical Depression
AL101924_UNNAMED_40,1924-10-15 06:00,Tropical Storm
AL101924_UNNAMED_40,1924-10-16 06:00,Hurricane
AL101924_UNNAMED_40,1924-10-21 01:00,Landfall
AL101924_UNNAMED_40,1924-10-21 12:00,Tropical Storm
AL101924_UNNAMED_40,1924-10-23 12:00,Extratropical
AL111924_UNNAMED_38,1924-11-05 12:00,Tropical Storm
AL111924_UNNAMED_38,1924-11-10 12:00,Hurricane
AL111924_UNNAMED_38,1924-11-13 12:00,Tropical Storm
AL111924_UNNAMED_38,1924-11-14 18:00,Extratropical
AL011925_UNNAMED_14,1925-08-18 00:00,Tropical Depression
AL011925_UNNAMED_14,1925-08-18 18:00,Tropical Storm
AL011925_UNNAMED_14,1925-08-20 06:00,Hurricane
AL011925_UNNAMED_14,1925-08-21 06:00,Extratropical
AL021925_UNNAMED_11,1925-08-25 12:00,Tropical Depression
AL021925_UNNAMED_11,1925-08-26 06:00,Tropical Storm
AL021925_UNNAMED_11,1925-08-28 00:00,Extratropical
AL031925_UNNAMED_8,1925-09-06 00:00,Tropical Depression
AL031925_UNNAMED_8,1925-09-06 06:00,Tropical Storm
AL031925_UNNAMED_8,1925-09-07 18:00,Tropical Depression
AL041925_UNNAMED_36,1925-11-27 00:00,Tropical Depression
AL041925_UNNAMED_36,1925-11-27 12:00,Tropical Storm
AL041925_UNNAMED_36,1925-12-01 03:00,Landfall
AL041925_UNNAMED_36,1925-12-01 06:00,Extratropical
AL011926_UNNAMED_47,1926-07-22 06:00,Tropical Storm
AL011926_UNNAMED_47,1926-07-23 06:00,Hurricane
AL011926_UNNAMED_47,1926-07-28 10:00,Landfall
AL011926_UNNAMED_47,1926-07-28 18:00,Tropical Storm
AL011926_UNNAMED_47,1926-07-29 18:00,Tropical Depression
AL011926_UNNAMED_47,1926-08-01 00:00,Extratropical
AL021926_UNNAMED_42,1926-07-29 12:00,Tropical Depression
AL021926_UNNAMED_42,1926-07-31 00:00,Tropical Storm
AL021926_UNNAMED_42,1926-08-01 18:00,Hurricane
AL021926_UNNAMED_42,1926-08-08 06:00,Extratropical
AL031926_UNNAMED_31,1926-08-20 12:00,Tropical Depression
AL031926_UNNAMED_31,1926-08-21 12:00,Tropical Storm
AL031926_UNNAMED_31,1926-08-23 00:00,Hurricane
AL031926_UNNAMED_31,1926-08-25 23:00,Landfall
AL031926_UNNAMED_31,1926-08-26 12:00,Tropical Storm
AL031926_UNNAMED_31,1926-08-27 06:00,Tropical Depression
AL041926_UNNAMED_95,1926-09-01 00:00,Tropical Depression
AL041926_UNNAMED_95,1926-09-02 00:00,Tropical Storm
AL041926_UNNAMED_95,1926-09-05 00:00,Hurricane
AL041926_UNNAMED_95,1926-09-21 00:00,Tropical Storm
AL041926_UNNAMED_95,1926-09-22 00:00,Extratropical
AL051926_UNNAMED_19,1926-09-10 06:00,Tropical Storm
AL051926_UNNAMED_19,1926-09-10 12:00,Hurricane
AL051926_UNNAMED_19,1926-09-14 00:00,Tropical Storm
AL051926_UNNAMED_19,1926-09-14 18:00,Tropical Depression
AL061926_UNNAMED_27,1926-09-11 00:00,Tropical Depression
AL061926_UNNAMED_27,1926-09-15 00:00,Tropical Storm
AL061926_UNNAMED_27,1926-09-16 18:00,Tropical Depression
AL071926_UNNAMED_46,1926-09-11 12:00,Tropical Storm
AL071926_UNNAMED_46,1926-09-12 12:00,Hurricane
AL071926_UNNAMED_46,1926-09-18 12:00,Landfall
AL071926_UNNAMED_46,1926-09-20 22:00,Landfall
AL071926_UNNAMED_46,1926-09-21 12:00,Tropical Storm
AL071926_UNNAMED_46,1926-09-22 06:00,Tropical Depression
AL081926_UNNAMED_42,1926-09-21 12:00,Tropical Storm
AL081926_UNNAMED_42,1926-09-22 12:00,Hurricane
AL081926_UNNAMED_42,1926-09-28 12:00,Tropical Storm
AL081926_UNNAMED_42,1926-10-01 18:00,Tropical Depression
AL091926_UNNAMED_11,1926-10-03 00:00,Tropical Depression
AL091926_UNNAMED_11,1926-10-03 06:00,Tropical Storm
AL091926_UNNAMED_11,1926-10-05 00:00,Tropical Depression
AL101926_UNNAMED_57,1926-10-14 06:00,Tropical Depression
AL101926_UNNAMED_57,1926-10-15 00:00,Tropical Storm
AL101926_UNNAMED_57,1926-10-18 00:00,Hurricane
AL101926_UNNAMED_57,1926-10-26 12:00,Tropical Storm
AL101926_UNNAMED_57,1926-10-28 06:00,Extratropical
AL111926_UNNAMED_18,1926-11-12 06:00,Tropical Depression
AL111926_UNNAMED_18,1926-11-13 00:00,Tropical Storm
AL111926_UNNAMED_18,1926-11-16 00:00,Tropical Depression
AL111926_UNNAMED_18,1926-11-16 12:00,Extratropical
AL011927_UNNAMED_45,1927-08-18 12:00,Tropical Storm
AL011927_UNNAMED_45,1927-08-19 18:00,Hurricane
AL011927_UNNAMED_45,1927-08-25 00:00,Extratropical
AL021927_UNNAMED_39,1927-09-02 06:00,Tropical Depression
AL021927_UNNAMED_39,1927-09-02 12:00,Tropical Storm
AL021927_UNNAMED_39,1927-09-08 00:00,Hurricane
AL021927_UNNAMED_39,1927-09-10 12:00,Tropical Storm
AL021927_UNNAMED_39,1927-09-11 18:00,Tropical Depression
AL031927_UNNAMED_28,1927-09-22 12:00,Tropical Depression
AL031927_UNNAMED_28,1927-09-23 00:00,Tropical Storm
AL031927_UNNAMED_28,1927-09-28 12:00,Hurricane
AL031927_UNNAMED_28,1927-09-29 00:00,Tropical Storm
AL031927_UNNAMED_28,1927-09-29 06:00,Extratropical
AL041927_UNNAMED_36,1927-09-23 00:00,Tropical Storm
AL041927_UNNAMED_36,1927-09-24 12:00,Hurricane
AL041927_UNNAMED_36,1927-09-28 06:00,Extratropical
AL051927_UNNAMED_17,1927-09-30 12:00,Tropical Depression
AL051927_UNNAMED_17,1927-10-02 00:00,Tropical Storm
AL051927_UNNAMED_17,1927-10-03 09:00,Landfall
AL051927_UNNAMED_17,1927-10-04 00:00,Tropical Depression
AL061927_UNNAMED_14,1927-10-16 00:00,Tropical Depression
AL061927_UNNAMED_14,1927-10-16 18:00,Tropical Storm
AL061927_UNNAMED_14,1927-10-19 06:00,Extratropical
AL071927_UNNAMED_20,1927-10-30 12:00,Tropical Depression
AL071927_UNNAMED_20,1927-10-30 18:00,Tropical Storm
AL071927_UNNAMED_20,1927-11-03 18:00,Tropical Depression
AL071927_UNNAMED_20,1927-11-04 00:00,Extratropical
AL081927_UNNAMED_12,1927-11-19 00:00,Tropical Depression
AL081927_UNNAMED_12,1927-11-19 12:00,Tropical Storm
AL081927_UNNAMED_12,1927-11-21 12:00,Extratropical
AL011928_UNNAMED_45,1928-08-03 00:00,Tropical Storm
AL011928_UNNAMED_45,1928-08-06 12:00,Hurricane
AL011928_UNNAMED_45,1928-08-08 07:00,Landfall
AL011928_UNNAMED_45,1928-08-08 18:00,Tropical Storm
AL011928_UNNAMED_45,1928-08-10 04:00,Landfall
AL011928_UNNAMED_45,1928-08-10 18:00,Tropical Depression
AL011928_UNNAMED_45,1928-08-11 06:00,Extratropical
AL021928_UNNAMED_42,1928-08-07 12:00,Tropical Depression
AL021928_UNNAMED_42,1928-08-08 00:00,Tropical Storm
AL021928_UNNAMED_42,1928-08-09 18:00,Hurricane
AL021928_UNNAMED_42,1928-08-12 00:00,Tropical Storm
AL021928_UNNAMED_42,1928-08-13 03:00,Landfall
AL021928_UNNAMED_42,1928-08-14 14:00,Landfall
AL021928_UNNAMED_42,1928-08-15 12:00,Tropical Depression
AL031928_UNNAMED_29,1928-09-01 18:00,Tropical Depression
AL031928_UNNAMED_29,1928-09-02 12:00,Tropical Storm
AL031928_UNNAMED_29,1928-09-08 18:00,Tropical Depression
AL041928_UNNAMED_62,1928-09-06 00:00,Tropical Depression
AL041928_UNNAMED_62,1928-09-06 12:00,Tropical Storm
AL041928_UNNAMED_62,1928-09-10 18:00,Hurricane
AL041928_UNNAMED_62,1928-09-17 00:00,Landfall
AL041928_UNNAMED_62,1928-09-18 19:00,Landfall
AL041928_UNNAMED_62,1928-09-19 00:00,Tropical Storm
AL041928_UNNAMED_62,1928-09-19 12:00,Extratropical
AL051928_UNNAMED_20,1928-09-08 12:00,Tropical Storm
AL051928_UNNAMED_20,1928-09-11 06:00,Extratropical
AL061928_UNNAMED_22,1928-10-10 00:00,Tropical Storm
AL061928_UNNAMED_22,1928-10-13 00:00,Hurricane
AL061928_UNNAMED_22,1928-10-15 06:00,Extratropical
AL011929_UNNAMED_15,1929-06-27 00:00,Tropical Storm
AL011929_UNNAMED_15,1929-06-28 00:00,Hurricane
AL011929_UNNAMED_15,1929-06-28 21:00,Landfall
AL011929_UNNAMED_15,1929-06-29 06:00,Tropical Storm
AL011929_UNNAMED_15,1929-06-30 06:00,Tropical Depression
AL021929_UNNAMED_67,1929-09-19 00:00,Tropical Depression
AL021929_UNNAMED_67,1929-09-22 00:00,Tropical Storm
AL021929_UNNAMED_67,1929-09-23 12:00,Hurricane
AL021929_UNNAMED_67,1929-09-28 13:00,Landfall
AL021929_UNNAMED_67,1929-10-01 04:00,Landfall
AL021929_UNNAMED_67,1929-10-01 06:00,Tropical Storm
AL021929_UNNAMED_67,1929-10-01 12:00,Extratropical
AL031929_UNNAMED_20,1929-09-25 00:00,Tropical Depression
AL031929_UNNAMED_20,1929-09-25 12:00,Tropical Storm
AL031929_UNNAMED_20,1929-09-27 06:00,Extratropical
AL041929_UNNAMED_22,1929-10-15 00:00,Tropical Storm
AL041929_UNNAMED_22,1929-10-19 18:00,Extratropical
AL051929_UNNAMED_15,1929-10-19 12:00,Tropical Depression
AL051929_UNNAMED_15,1929-10-20 00:00,Tropical Storm
AL051929_UNNAMED_15,1929-10-21 12:00,Hurricane
AL051929_UNNAMED_15,1929-10-22 06:00,Extratropical
AL011930_UNNAMED_50,1930-08-21 18:00,Tropical Storm
AL011930_UNNAMED_50,1930-08-24 06:00,Hurricane
AL011930_UNNAMED_50,1930-08-28 06:00,Extratropical
AL021930_UNNAMED_81,1930-08-29 00:00,Tropical Depression
AL021930_UNNAMED_81,1930-08-30 06:00,Tropical Storm
AL021930_UNNAMED_81,1930-08-31 12:00,Hurricane
AL021930_UNNAMED_81,1930-09-04 06:00,Tropical Storm
AL021930_UNNAMED_81,1930-09-09 09:00,Landfall
AL021930_UNNAMED_81,1930-09-09 18:00,Tropical Depression
AL021930_UNNAMED_81,1930-09-10 12:00,Tropical Storm
AL021930_UNNAMED_81,1930-09-12 06:00,Hurricane
AL021930_UNNAMED_81,1930-09-16 00:00,Tropical Storm
AL021930_UNNAMED_81,1930-09-17 06:00,Tropical Depression
AL031930_UNNAMED_12,1930-10-18 12:00,Tropical Depression
AL031930_UNNAMED_12,1930-10-18 18:00,Tropical Storm
AL031930_UNNAMED_12,1930-10-21 06:00,Tropical Depression
AL011931_UNNAMED_19,1931-06-24 12:00,Tropical Depression
AL011931_UNNAMED_19,1931-06-24 18:00,Tropical Storm
AL011931_UNNAMED_19,1931-06-27 22:00,Landfall
AL011931_UNNAMED_19,1931-06-28 06:00,Tropical Depression
AL021931_UNNAMED_26,1931-07-11 06:00,Tropical Depression
AL021931_UNNAMED_26,1931-07-13 12:00,Tropical Storm
AL021931_UNNAMED_26,1931-07-15 10:00,Landfall
AL021931_UNNAMED_26,1931-07-16 06:00,Tropical Depression
AL031931_UNNAMED_34,1931-08-10 18:00,Tropical Depression
AL031931_UNNAMED_34,1931-08-11 06:00,Tropical Storm
AL031931_UNNAMED_34,1931-08-16 18:00,Tropical Depression
AL031931_UNNAMED_34,1931-08-17 06:00,Tropical Storm
AL031931_UNNAMED_34,1931-08-19 00:00,Tropical Depression
AL041931_UNNAMED_21,1931-08-16 06:00,Tropical Depression
AL041931_UNNAMED_21,1931-08-17 06:00,Tropical Storm
AL041931_UNNAMED_21,1931-08-18 06:00,Tropical Depression
AL051931_UNNAMED_13,1931-09-01 00:00,Tropical Depression
AL051931_UNNAMED_13,1931-09-03 00:00,Tropical Storm
AL051931_UNNAMED_13,1931-09-04 00:00,Tropical Depression
AL061931_UNNAMED_28,1931-09-06 18:00,Tropical Depression
AL061931_UNNAMED_28,1931-09-07 00:00,Tropical Storm
AL061931_UNNAMED_28,1931-09-08 18:00,Hurricane
AL061931_UNNAMED_28,1931-09-11 06:00,Tropical Storm
AL061931_UNNAMED_28,1931-09-13 06:00,Tropical Depression
AL071931_UNNAMED_33,1931-09-08 18:00,Tropical Storm
AL071931_UNNAMED_33,1931-09-10 12:00,Hurricane
AL071931_UNNAMED_33,1931-09-11 18:00,Tropical Storm
